pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	AFR	4	154	2738	696.654599905014	0	0	0	0
HDL	UKBB	AFR	4	156	9179	2933.21799349785	0	0	0	0
HDL	UKBB	AFR	4	159	2550	737.589129209518	0	0	0	0
HDL	UKBB	AFR	4	164	4566	1105.09787464142	0	0	0	0
HDL	UKBB	AFR	4	165	4552	1007.66318130493	0	0	0	0
HDL	UKBB	AFR	4	168	8487	1642.15531802177	0	0	0	0
HDL	UKBB	AFR	4	180	7461	1441.64421629906	0	0	0	0
HDL	UKBB	AFR	4	182	1159	62.4331288337708	0	0	0	0
HDL	UKBB	AFR	4	184	2994	838.931334733963	0	0	0	0
HDL	UKBB	AFR	4	205	1744	421.200030326843	0	0	0	0
HDL	UKBB	AFR	4	209	3296	1040.80207014084	0	0	0	0
HDL	UKBB	AFR	5	1	6287	2086.98000454903	0	0	0	0
HDL	UKBB	AFR	5	2	1789	181.782781839371	0	0	0	0
HDL	UKBB	AFR	5	9	3454	1010.99723291397	0	0	0	0
HDL	UKBB	AFR	5	27	10688	1735.96022796631	0	0	0	0
HDL	UKBB	AFR	5	56	8453	2849.392390728	0	0	0	0
HDL	UKBB	AFR	5	57	5627	1374.68809247017	0	0	0	0
HDL	UKBB	AFR	5	58	2341	439.311290025711	0	0	0	0
HDL	UKBB	AFR	5	60	3263	1132.47756457329	0	0	0	0
HDL	UKBB	AFR	5	64	7036	2917.18140530586	0	0	0	0
HDL	UKBB	AFR	5	66	5516	966.938347101212	0	0	0	0
HDL	UKBB	AFR	5	68	1697	319.158312559128	0	0	0	0
HDL	UKBB	AFR	5	69	2439	509.921895980835	0	0	0	0
HDL	UKBB	AFR	5	70	2248	595.824272632599	0	0	0	0
HDL	UKBB	AFR	5	71	7955	2886.48955368996	0	0	0	0
HDL	UKBB	AFR	5	72	9053	2701.26850628853	0	0	0	0
HDL	UKBB	AFR	5	75	6318	2168.60672950745	0	0	0	0
HDL	UKBB	AFR	5	78	1914	429.331864595413	0	0	0	0
HDL	UKBB	AFR	5	80	5151	1510.23271512985	0	0	0	0
HDL	UKBB	AFR	5	81	4512	1088.27531337738	0	0	0	0
HDL	UKBB	AFR	5	82	3140	852.548951625824	0	0	0	0
HDL	UKBB	AFR	5	85	6633	1805.75983166695	0	0	0	0
HDL	UKBB	AFR	5	88	2490	579.748311519623	0	0	0	0
HDL	UKBB	AFR	5	92	4140	1255.40288305283	0	0	0	0
HDL	UKBB	AFR	5	93	2067	372.30624127388	0	0	0	0
HDL	UKBB	AFR	5	96	6306	2380.76515126228	0	0	0	0
HDL	UKBB	AFR	5	97	3985	1214.48446512222	0	0	0	0
HDL	UKBB	AFR	5	102	8156	2693.21672487259	0	0	0	0
HDL	UKBB	AFR	5	104	5209	1835.50814270973	0	0	0	0
HDL	UKBB	AFR	5	105	2532	590.765631914139	0	0	0	0
HDL	UKBB	AFR	5	108	2759	757.448793888092	0	0	0	0
HDL	UKBB	AFR	5	109	3382	746.801810741425	0	0	0	0
HDL	UKBB	AFR	5	114	18542	4930.52890181541	0	0	0	0
HDL	UKBB	AFR	5	116	7670	3147.87367463112	0	0	0	0
HDL	UKBB	AFR	5	117	4956	1817.7031583786	0	0	0	0
HDL	UKBB	AFR	5	119	6438	2266.50640511513	0	0	0	0
HDL	UKBB	AFR	5	120	6969	2783.02677226067	0	0	0	0
HDL	UKBB	AFR	5	127	11081	2443.86120390892	0	0	0	0
HDL	UKBB	AFR	5	130	7825	1118.86652112007	0	0	0	0
HDL	UKBB	AFR	5	132	3260	712.514350891113	0	0	0	0
HDL	UKBB	AFR	5	133	3577	691.59028339386	0	0	0	0
HDL	UKBB	AFR	5	134	4176	1068.93959546089	0	0	0	0
HDL	UKBB	AFR	5	136	7436	2535.56769752502	0	0	0	0
HDL	UKBB	AFR	5	142	5343	1919.37872290611	0	0	0	0
HDL	UKBB	AFR	5	144	5751	1602.46045804024	0	0	0	0
HDL	UKBB	AFR	5	145	9120	3119.42463111877	0	0	0	0
HDL	UKBB	AFR	5	146	7698	2771.0582036972	0	0	0	0
HDL	UKBB	AFR	5	147	3140	1013.86464047432	0	0	0	0
HDL	UKBB	AFR	5	151	1576	257.049072504044	0	0	0	0
HDL	UKBB	AFR	5	152	9651	4519.16169261932	0	0	0	0
HDL	UKBB	AFR	5	154	4847	470.891237974167	0	1	0	0
HDL	UKBB	AFR	5	156	4721	1626.44955348969	0	0	0	0
HDL	UKBB	AFR	5	158	4049	850.154778242111	0	0	0	0
HDL	UKBB	AFR	5	160	4079	1343.84138989449	0	0	0	0
HDL	UKBB	AFR	5	163	3959	734.668678760529	0	0	0	0
HDL	UKBB	AFR	5	167	5073	1452.99860215187	0	0	0	0
HDL	UKBB	AFR	5	168	5812	1264.10074138641	0	0	0	0
